entity_id	fold	country	is_singleton
S1-936635586	1	India	False
S1-289239803	2	US	False
S1-507630699	3	India	False
S1-165698842	4	US	False
S1-266683857	0	India	False
S1-968948180	2	India	False
S1-967371401	0	US	False
S1-656835610	2	US	False
S1-953142613	4	US	False
S1-293358777	1	India	False
S1-232469395	2	India	False
S1-456897089	2	US	False
S1-234096325	2	US	True
S1-526163998	1	US	False
S1-600034665	0	US	False
S1-189187978	0	US	True
S1-276066311	4	India	False
S1-648276227	3	India	False
S1-812681790	1	India	False
S1-955509970	4	India	False
S1-809667489	4	US	False
S1-909658310	0	US	False
S1-278698862	0	US	False
S1-928896176	3	US	False
S1-786694428	1	US	False
S1-351434537	0	India	True
S1-659720907	4	US	False
S1-237482376	2	US	False
S1-925802723	1	US	False
S1-155201845	4	India	False
S1-437945268	2	India	False
S1-352211276	4	India	False
S1-651217645	1	India	False
S1-513541257	1	US	False
S1-462746552	2	US	False
S1-798072522	4	US	False
S1-676415263	2	US	False
S1-751613997	2	India	False
S1-707113275	0	US	False
S1-586583151	4	US	False
S1-64583092	3	US	False
S1-280958945	0	India	False
S1-433832078	4	US	False
S1-388589584	1	India	False
S1-325060696	2	India	False
S1-114050585	1	US	False
S1-381499383	3	US	False
S1-934503293	0	US	False
S1-680395519	2	US	False
S1-992777374	1	India	False
S1-345174618	3	US	False
S1-840122612	1	US	False
S1-517834254	3	India	True
S1-610672671	1	US	False
S1-100495343	3	India	False
S1-112676495	2	US	False
S1-200438730	3	India	False
S1-149939267	4	US	False
S1-306862284	2	India	False
S1-615614584	4	India	False
S1-837493459	2	US	True
S1-473552736	1	India	False
S1-189526859	2	US	False
S1-337097902	1	US	False
S1-763619785	1	US	False
S1-339059996	3	US	False
S1-329926443	2	US	False
S1-267788647	2	India	False
S1-73385225	0	India	False
S1-941156579	0	India	False
S1-150351947	3	US	False
S1-593676068	1	US	False
S1-154544348	4	US	False
S1-729278971	4	US	False
S1-179389098	3	US	False
S1-858126519	2	US	False
S1-68042801	1	India	False
S1-793042635	0	India	False
S1-416370535	0	US	False
S1-135136153	0	India	False
S1-65510600	1	US	False
S1-90988301	3	India	False
S1-133711830	0	India	False
S1-561017937	0	US	True
S1-422068363	4	India	False
S1-373825565	0	US	False
S1-848642472	0	India	False
S1-427533991	0	India	False
S1-520735443	1	India	False
S1-613327383	2	India	False
S1-58317275	1	India	False
S1-135791395	2	India	False
S1-533980121	1	India	False
S1-755465230	3	US	False
S1-325628214	4	India	False
S1-856509099	4	US	False
S1-995477728	2	India	False
S1-867747094	4	India	False
S1-976041368	0	US	False
S1-833476273	1	India	False
S1-232807496	0	US	False
S1-915679364	0	US	False
S1-992393675	1	US	False
S1-795719891	1	US	False
S1-755089992	1	US	False
S1-704824337	1	India	False
S1-467422513	2	US	False
S1-739497066	1	US	False
S1-158221683	3	US	False
S1-40222793	2	India	True
S1-843139736	4	India	False
S1-916916391	0	US	False
S1-559863927	3	India	False
S1-157115358	2	US	False
S1-118788438	0	US	False
S1-14032296	4	US	False
S1-888987466	4	US	False
S1-137447144	4	India	True
S1-370079081	4	US	False
S1-850873442	4	US	False
S1-224310924	1	US	False
S1-736233036	1	India	False
S1-713746622	0	India	False
S1-556599162	0	US	False
S1-279207923	2	US	False
S1-171591149	0	India	False
S1-105075207	2	India	False
S1-118510914	3	India	False
S1-575514588	2	India	False
S1-928839963	3	US	False
S1-661850200	3	US	False
S1-176225302	4	US	False
S1-371678696	2	India	False
S1-611345100	4	India	False
S1-494725823	1	India	True
S1-928629692	2	US	False
S1-739951537	4	US	False
S1-885925355	3	US	False
S1-866237333	4	US	False
S1-407940405	0	India	False
S1-193463489	1	India	False
S1-673494269	2	US	False
S1-852015326	3	US	False
S1-190790850	1	US	False
S1-742687717	4	India	False
S1-611336578	0	India	False
S1-234152264	3	US	False
S1-587492119	0	US	False
S1-416581160	4	US	False
S1-272372917	0	India	False
S1-68910103	3	US	False
S1-633678812	0	US	False
S1-248220106	3	India	True
S1-982947623	2	US	False
S1-804411664	1	US	True
S1-540381834	3	US	False
S1-298862510	3	US	False
S1-243293423	2	India	False
S1-353304080	3	US	False
S1-238712647	4	US	False
S1-36736060	0	US	False
S1-508884169	2	US	False
S1-773553007	1	India	False
S1-79888590	1	India	False
S1-778744504	4	US	False
S1-208979684	4	US	False
S1-706864693	2	US	False
S1-423602235	4	US	False
S1-379770277	1	US	True
S1-76603469	1	US	False
S1-939565119	4	India	False
S1-944565769	1	US	False
S1-140126492	3	India	False
S1-976770779	1	US	False
S1-309338790	0	US	False
S1-636581689	3	US	False
S1-454090821	1	India	False
S1-392894376	2	India	False
S1-562188502	0	US	False
S1-529799185	3	India	False
S1-949533391	0	US	False
S1-479209079	2	US	False
S1-432617448	4	India	False
S1-389340434	4	US	False
S1-561569719	3	US	False
S1-178858600	3	India	False
S1-24873860	3	US	False
S1-82755957	3	India	False
S1-193806686	0	India	False
S1-673957976	2	India	False
S1-973496536	2	US	False
S1-873007661	2	US	False
S1-307270575	0	India	False
S1-617706806	3	US	False
S1-290809209	3	India	False
S1-789080320	4	US	False
S1-409743789	2	US	False
S1-869989343	1	US	False
S1-927265479	2	US	False
S1-966371435	0	US	False
S1-175032599	3	US	False
S1-544621222	1	India	True
S1-556434308	3	India	False
S1-536229170	4	US	False
S1-851338077	0	India	False
S1-158166434	4	US	False
S1-26171900	0	US	False
S1-964474370	3	US	False
S1-407137389	3	India	False
S1-611650128	2	US	False
S1-73283652	2	US	False
S1-523073827	0	US	False
S1-465419108	3	India	False
S1-770062957	4	US	False
S1-862847796	2	US	False
S1-772379211	2	US	False
S1-479704864	1	US	False
S1-188385962	0	US	False
S1-302172317	2	India	False
S1-308458202	2	India	False
S1-325807923	4	India	False
S1-281843930	2	US	False
S1-642774925	0	India	False
S1-542449892	0	US	False
S1-172987978	3	India	False
S1-635484451	0	India	False
S1-811518804	2	US	False
S1-382514944	0	India	True
S1-691439557	2	US	False
S1-603568694	4	India	False
S1-432917093	4	India	False
S1-262031995	0	US	False
S1-914207480	1	US	False
S1-192703963	1	India	False
S1-497864045	4	US	False
S1-378270331	4	US	True
S1-711301858	4	US	False
S1-272970408	0	India	False
S1-481541282	2	India	False
S1-758431989	4	US	False
S1-637617174	4	India	False
S1-302455870	4	US	False
S1-951457277	2	India	False
S1-586938833	4	US	False
S1-216487395	0	US	False
S1-780756187	3	India	False
S1-58181441	1	US	False
S1-929407140	0	US	False
S1-998616449	3	India	False
S1-703154612	4	US	False
S1-663043624	3	India	False
S1-534399135	0	US	False
S1-109623184	3	India	False
S1-899638108	3	India	False
S1-242611734	4	US	False
S1-633896406	3	US	False
S1-990746989	4	India	True
S1-428926170	3	US	False
S1-233242318	3	US	False
S1-401860486	0	US	False
S1-373913449	3	US	False
S1-379775319	3	India	False
S1-780933375	3	India	False
S1-40943955	3	US	False
S1-739378692	0	US	False
S1-322901495	2	US	False
S1-307503875	4	India	False
S1-927778571	2	India	False
S1-84918584	1	US	False
S1-384164715	1	US	False
S1-252361405	2	India	False
S1-553383982	2	US	False
S1-453368969	4	India	False
S1-977318777	3	India	False
S1-342090065	3	India	False
S1-997809304	0	India	False
S1-933896537	3	US	False
S1-372750540	4	US	False
S1-524974311	3	US	False
S1-35033455	0	India	False
S1-944221788	3	US	False
S1-859957057	3	India	False
S1-630936581	2	US	False
S1-537560838	2	US	False
S1-912081427	0	India	False
S1-642391240	3	India	False
S1-491434121	1	US	False
S1-245307898	4	US	False
S1-900721418	0	India	False
S1-986744990	2	US	False
S1-472968714	0	US	False
S1-414468815	2	US	False
S1-234213129	4	US	False
S1-867662023	1	US	False
S1-538471501	0	US	False
S1-325027019	0	US	False
S1-16623690	3	India	False
S1-595280764	0	US	False
S1-579740974	2	India	False
S1-32016459	3	India	False
S1-154778863	4	India	False
S1-735203334	1	India	False
S1-366548799	4	India	False
S1-792292299	4	US	False
S1-248458778	1	India	False
S1-605913646	2	US	False
S1-804074640	2	US	False
S1-222654653	4	US	False
S1-277316796	0	US	False
S1-784856413	0	India	False
S1-513442527	0	India	False
S1-779072189	1	US	False
S1-313788400	0	US	True
S1-250625808	4	India	False
S1-637985780	1	India	False
S1-793607078	2	India	False
S1-458593368	1	India	False
S1-165390219	0	US	False
S1-522453486	1	India	False
S1-816260551	0	India	False
S1-835217168	4	India	False
S1-747546883	0	US	False
S1-288379784	2	US	False
S1-485193868	2	US	False
S1-772918362	0	India	False
S1-689741483	2	US	False
S1-195479282	4	India	False
S1-839693508	4	US	False
S1-751988206	1	US	False
S1-124503501	1	India	False
S1-752156419	3	US	False
S1-377089151	4	India	False
S1-647087109	4	US	False
S1-142899518	4	India	False
S1-149343603	3	US	False
S1-733926116	3	India	False
S1-356868962	4	India	False
S1-473674184	2	India	False
S1-630627171	2	US	False
S1-677513388	2	India	False
S1-883072339	0	US	False
S1-910157146	2	India	False
S1-856709574	2	US	False
S1-701457761	1	US	False
S1-740623567	0	US	False
S1-336536581	3	US	False
S1-944019639	0	US	False
S1-511547819	3	India	False
S1-751989073	1	India	False
S1-421020596	1	US	False
S1-181692203	4	US	False
S1-377404701	4	India	False
S1-70228529	4	India	False
S1-36201431	0	India	False
S1-82527691	3	India	False
S1-478346590	2	US	False
S1-931316054	0	US	False
S1-257229629	4	India	False
S1-796905220	2	US	False
S1-345695712	0	India	False
S1-246738451	0	India	False
S1-234662663	0	India	False
S1-499192412	0	US	False
S1-782199899	1	US	False
S1-994664949	4	India	False
S1-451949596	3	US	False
S1-815859580	4	US	False
S1-683780482	0	US	False
S1-769259949	2	India	False
S1-583240134	3	US	False
S1-481488227	3	US	False
S1-469450381	2	India	False
S1-839272764	3	US	False
S1-478206050	0	India	False
S1-421919533	0	US	False
S1-531363342	4	India	False
S1-157152835	1	US	False
S1-845598932	3	US	False
S1-62364884	0	US	False
S1-848028295	0	US	False
S1-332047652	3	US	False
S1-370871311	2	US	False
S1-203490291	1	US	False
S1-275425836	2	US	True
S1-311426552	2	India	False
S1-409155924	3	India	False
S1-580427322	2	India	False
S1-949938242	2	US	False
S1-611873549	3	India	False
S1-722734098	4	India	False
S1-820930251	3	US	False
S1-252969796	1	US	False
S1-836561694	3	India	False
S1-154771237	2	India	False
S1-584137792	2	India	False
S1-743794920	1	US	False
S1-468361772	1	US	False
S1-404239431	4	India	False
S1-651140615	4	US	False
S1-984916930	1	India	False
S1-220286315	3	US	False
S1-975574270	2	India	True
S1-500043609	1	US	False
S1-809662516	1	US	False
S1-88019599	1	US	False
S1-730324496	2	India	False
S1-189260766	2	US	False
S1-134421609	1	US	False
S1-37105354	4	India	False
S1-952132086	0	India	False
S1-165583930	4	US	False
S1-738136526	2	US	False
S1-128510348	1	US	False
S1-708714008	3	India	True
S1-919860215	3	US	False
S1-339556703	3	US	False
S1-547416807	3	India	True
S1-156349899	4	US	False
S1-297292913	2	US	False
S1-442078759	1	India	False
S1-507141051	0	India	False
S1-378727097	3	India	False
S1-955126172	2	US	False
S1-215863508	0	US	False
S1-14105514	4	US	False
S1-328076121	3	US	False
S1-180196350	3	India	False
S1-984135203	1	India	False
S1-983540048	3	US	False
S1-713719292	3	US	False
S1-203891420	4	US	True
S1-28256598	1	US	False
S1-404910729	1	US	False
S1-358889804	0	India	False
S1-791440379	2	India	False
S1-69005257	1	India	False
S1-102223869	2	US	False
S1-212522551	3	US	False
S1-228233092	1	US	False
S1-183191800	3	India	False
S1-816301004	2	US	False
S1-518063622	3	India	False
S1-30396138	0	US	False
S1-894746629	4	India	False
S1-48680569	4	India	False
S1-608645608	0	India	False
S1-695530155	3	US	False
S1-183264090	2	US	True
S1-629551032	3	US	False
S1-815257379	1	US	False
S1-450551328	4	US	True
S1-887733982	2	US	False
S1-695288823	2	US	False
S1-463694940	1	India	False
S1-424252236	3	US	False
S1-408271488	1	US	True
S1-721476035	1	India	False
S1-640916583	4	US	False
S1-997530029	0	US	False
S1-95657630	0	US	False
S1-839662461	1	US	False
S1-181689233	4	US	True
S1-330335122	1	India	False
S1-452744341	4	US	False
S1-855765919	1	India	False
S1-505964867	4	US	False
S1-562621483	0	US	False
S1-542411966	4	US	False
S1-707397614	2	India	False
S1-662446956	1	US	False
S1-7580983	3	India	False
S1-729336248	2	India	False
S1-178439743	3	US	False
S1-838516015	1	India	False
S1-105845330	3	US	True
S1-755054174	0	US	False
S1-752017373	0	US	False
S1-840383242	0	US	False
S1-338525353	0	US	False
S1-504496457	4	India	False
S1-323331619	0	India	False
S1-383712942	3	India	False
S1-546733308	0	India	False
S1-657193889	0	US	False
S1-339132331	2	US	False
S1-402168955	3	US	True
S1-84417010	1	India	True
S1-745575118	1	India	False
S1-438539536	2	US	False
S1-125845903	2	US	False
S1-290516151	1	US	False
S1-525653073	4	India	False
S1-852272663	1	US	False
S1-40797714	2	India	False
S1-18549271	1	India	False
S1-395078221	2	US	False
S1-785978894	3	US	False
S1-229382903	0	India	False
S1-262551312	1	US	False
S1-166446098	2	US	False
S1-172037742	2	US	False
S1-784334300	0	India	False
S1-13251682	4	India	False
S1-579730334	1	US	False
S1-993848970	1	US	True
S1-741930084	0	US	False
S1-659761244	2	India	False
S1-27252189	3	US	False
S1-607395902	1	India	False
S1-772363889	3	US	False
S1-982918046	1	US	False
S1-801220951	2	India	False
S1-79897939	0	India	False
S1-626402746	4	India	False
S1-524248850	4	US	False
S1-969307519	1	India	False
S1-866222832	2	India	False
S1-717586	3	India	False
S1-325140963	2	India	False
S1-603126171	1	US	False
S1-992861402	3	US	False
S1-518367514	3	US	False
S1-394372137	3	India	False
S1-602887157	1	India	False
S1-770228010	1	India	True
S1-775629370	4	US	False
S1-449380765	0	US	False
S1-148052007	4	India	False
S1-975254633	1	US	False
S1-985401768	0	US	True
S1-757094418	4	India	False
S1-788439902	3	US	False
S1-616845291	2	India	False
S1-917341301	1	India	False
S1-343624705	4	US	False
S1-99010499	4	India	False
S1-544571926	4	India	False
S1-435956028	4	US	False
S1-22629080	0	US	False
S1-112684886	2	US	False
S1-673917082	0	US	False
S1-838586681	0	US	True
S1-318669740	4	India	False
S1-434131497	3	US	False
S1-648798746	1	US	False
S1-828156828	2	India	False
S1-710194381	4	US	False
S1-960620555	0	India	False
S1-670824695	2	US	False
S1-251518390	3	US	False
S1-500667285	3	India	False
S1-318705848	0	US	True
S1-438301216	3	India	False
S1-261504613	1	India	False
S1-421022973	3	India	False
S1-83326702	0	US	False
S1-118963429	1	India	True
S1-428649244	0	US	False
S1-844302440	0	US	False
S1-651732363	0	US	False
S1-625759632	1	US	False
S1-780453236	1	India	False
S1-215173495	1	US	False
S1-255343281	2	US	False
S1-278754226	3	India	False
S1-690023379	3	US	False
S1-782445268	3	India	False
S1-445676175	4	US	False
S1-970248042	1	US	False
S1-297041684	2	India	False
S1-89942664	3	US	False
S1-352192556	3	India	False
S1-900913106	4	US	False
S1-616194703	2	US	True
S1-315082026	2	India	False
S1-439674965	2	US	False
S1-369622496	3	India	False
S1-544812863	2	US	False
S1-556710336	3	US	False
S1-467952001	4	US	False
S1-510006375	3	US	False
S1-765277663	3	US	False
S1-738204179	1	US	False
S1-977786423	2	India	False
S1-89226859	0	India	False
S1-503324578	0	US	False
S1-20635799	4	India	False
S1-911573440	3	India	True
S1-228811706	4	India	False
S1-488342111	1	US	False
S1-841992193	1	India	False
S1-805095367	1	India	False
S1-843997360	0	US	False
S1-777428294	3	US	False
S1-179478698	1	US	False
S1-474702956	3	US	False
S1-504808032	2	India	False
S1-529364373	0	US	False
S1-355591624	3	India	False
S1-960905168	3	India	False
S1-517576800	4	India	False
S1-554874135	0	US	False
S1-229755381	0	India	False
S1-182414629	2	India	False
S1-965116128	3	US	False
S1-952547860	3	India	False
S1-63424469	0	India	False
S1-186481896	3	US	False
S1-102751829	4	India	False
S1-663673910	3	US	False
S1-386671724	1	US	False
S1-674583422	0	US	False
S1-500989042	3	India	False
S1-450402426	3	US	False
S1-754566826	4	India	False
S1-5400299	4	US	False
S1-777910872	3	US	False
S1-470098173	1	India	False
S1-549996780	3	US	False
S1-646423321	1	US	False
S1-188056626	0	US	False
S1-275450573	3	India	False
S1-347884328	1	US	True
S1-368831457	2	India	False
S1-15606116	0	US	False
S1-3700158	0	US	False
S1-319110004	2	India	False
S1-801418428	1	US	False
S1-245976519	0	US	False
S1-163766102	1	US	False
S1-943427256	0	US	False
S1-506706153	1	US	False
S1-5123759	4	US	False
S1-104993823	0	US	False
S1-670786818	1	US	False
S1-449362261	2	US	False
S1-665927995	0	US	False
S1-666464562	3	India	False
S1-332652881	0	US	False
S1-966624294	2	India	False
S1-316996338	3	US	False
S1-849257864	4	US	False
S1-78063514	4	US	True
S1-794674517	0	US	False
S1-290083085	3	India	False
S1-487391877	1	US	False
S1-849528156	2	US	False
S1-78049387	0	US	False
S1-960581027	4	US	False
S1-235059662	4	US	True
S1-693073888	4	India	False
S1-531654960	2	US	False
S1-718098489	3	US	False
S1-894435587	4	US	False
S1-915886663	4	India	False
S1-490766369	3	US	False
S1-535605149	4	India	False
S1-54902406	1	US	False
S1-267336592	0	India	False
S1-316673169	1	US	False
S1-908288712	4	India	False
S1-224658495	3	US	False
S1-462218945	2	US	False
S1-902183802	3	US	False
S1-531421695	0	India	False
S1-852503488	4	US	False
S1-292474249	3	US	False
S1-346209184	0	US	False
S1-217267505	0	US	False
S1-378253139	0	US	False
S1-659105974	3	US	False
S1-62916365	1	US	False
S1-768545418	1	US	False
S1-973975105	0	India	False
S1-853153806	4	US	False
S1-87428411	3	US	True
S1-930428849	2	India	False
S1-950707348	4	US	False
S1-891854471	1	US	False
S1-871585015	4	US	False
S1-910378828	1	India	False
S1-394563477	4	India	False
S1-308661613	1	US	False
S1-829038994	4	US	False
S1-482616675	4	US	False
S1-599134263	0	US	False
S1-926279872	2	India	False
S1-29345469	2	US	True
S1-500050280	0	US	False
S1-885209534	4	US	False
S1-614331427	2	India	False
S1-650377517	1	India	False
S1-519054244	2	US	False
S1-319970079	4	US	False
S1-313654107	1	India	False
S1-8551839	4	India	False
S1-636786175	4	US	False
S1-68447564	1	India	False
S1-412649666	1	US	False
S1-220651664	1	India	False
S1-696205477	1	India	False
S1-760367004	4	US	False
S1-284766303	4	India	False
S1-230223263	3	US	False
S1-916517025	0	India	False
S1-248768353	3	US	False
S1-686834078	3	India	False
S1-698508298	4	India	False
S1-999110702	4	US	False
S1-241653671	4	US	False
S1-423880435	1	India	False
S1-589956552	2	India	False
S1-941881918	0	India	False
S1-124098349	3	India	False
S1-498294231	3	US	False
S1-934120528	3	India	False
S1-986255276	4	US	False
S1-399317008	0	US	False
S1-712372486	4	US	False
S1-157747730	4	US	False
S1-492198103	0	US	False
S1-156308840	1	US	False
S1-34561347	1	US	False
S1-708561852	1	US	False
S1-141549448	0	US	False
S1-342952991	0	US	False
S1-980544565	4	US	False
S1-200928758	0	US	False
S1-431803089	1	India	False
S1-21350099	0	India	False
S1-171673579	2	US	False
S1-446123267	1	US	False
S1-970275420	3	India	False
S1-478540870	4	US	False
S1-552497110	1	India	False
S1-130229361	0	US	False
S1-964322001	0	India	False
S1-78493301	3	India	False
S1-551022870	2	US	False
S1-543739262	4	US	False
S1-115655804	2	US	False
S1-990016396	4	US	True
S1-20118147	3	US	False
S1-299879465	2	US	False
S1-165801879	2	India	False
S1-973034188	0	India	False
S1-979789170	4	India	False
S1-354396989	3	India	False
S1-588250356	4	US	False
S1-649398737	4	US	False
S1-994916183	0	US	False
S1-767686066	2	US	False
S1-592360277	2	US	False
S1-992758673	4	India	False
S1-807020223	1	India	False
S1-394605686	3	US	False
S1-201211220	1	US	False
S1-234505242	3	US	False
S1-957680953	4	India	False
S1-895149901	3	US	False
S1-461907660	4	US	False
S1-367599924	3	US	True
S1-129997990	4	India	False
S1-561368257	2	US	False
S1-353279206	2	US	False
S1-852736986	3	US	False
S1-911667438	3	US	False
S1-8076610	3	US	False
S1-538429170	4	India	False
S1-946194656	0	US	False
S1-199968268	2	US	False
S1-27070725	4	US	False
S1-503257782	1	US	False
S1-221677903	2	US	False
S1-228344459	2	India	False
S1-616603808	4	US	False
S1-92399520	3	US	False
S1-705138281	2	India	False
S1-485397257	1	US	False
S1-185946776	2	India	False
S1-556832617	4	India	False
S1-592404064	1	US	False
S1-417153367	4	US	False
S1-167100699	4	US	False
S1-607700867	2	US	False
S1-593878191	1	India	False
S1-817985367	3	US	False
S1-257687607	4	India	False
S1-817446612	1	US	False
S1-695644810	2	US	False
S1-163195448	3	US	False
S1-43152642	2	India	True
S1-311225982	1	US	False
S1-611971914	2	US	False
S1-977644227	2	India	False
S1-597921766	1	US	False
S1-229511966	3	US	False
S1-636787189	0	US	False
S1-133018053	3	US	True
S1-409500779	1	India	False
S1-662836843	2	India	False
S1-637269096	0	India	False
S1-875948849	0	US	False
S1-143246074	1	US	False
S1-904714573	1	US	False
S1-241577057	2	India	False
S1-36978405	1	US	False
S1-482234396	0	US	False
S1-848628063	2	India	False
S1-620275839	2	India	False
S1-407173324	0	India	False
S1-826521407	0	US	False
S1-952265001	1	US	False
S1-935136175	0	US	False
S1-954552685	3	India	False
S1-647679972	3	US	False
S1-525141163	1	US	True
S1-122220234	3	India	False
S1-25222065	0	US	False
S1-234947103	3	US	False
S1-627283772	2	India	True
S1-537191668	1	US	False
S1-412260108	4	US	False
S1-782886137	3	India	False
S1-4468877	2	US	False
S1-845960892	4	US	False
S1-148988259	4	US	True
S1-179084575	0	India	False
S1-937954564	3	US	False
S1-869311003	2	US	False
S1-902865827	0	India	False
S1-107101769	1	India	False
S1-259309070	1	India	False
S1-833146310	3	US	False
S1-844676124	4	US	False
S1-659023146	1	US	True
S1-977034303	4	India	False
S1-534556162	4	US	False
S1-741987331	3	US	True
S1-710847749	1	US	False
S1-542614879	4	India	False
S1-755104589	3	US	False
S1-295591312	0	US	False
S1-651775405	3	India	False
S1-410245554	2	India	False
S1-864305998	1	India	False
S1-632264869	2	US	False
S1-675877579	0	India	False
S1-57079963	3	US	False
S1-509183589	2	US	False
S1-563213013	4	US	False
S1-906353147	1	India	False
S1-466877409	0	US	False
S1-371174565	3	India	False
S1-851951945	1	US	True
S1-545856132	4	India	False
S1-794229454	0	US	False
S1-774246826	3	US	False
S1-393527486	2	US	False
S1-547842465	2	India	False
S1-416596773	2	India	False
S1-699903772	1	India	False
S1-503473632	0	India	False
S1-739680286	0	US	False
S1-596752762	4	India	False
S1-466573233	3	US	False
S1-348749552	2	India	False
S1-727338629	4	US	False
S1-389213639	4	US	False
S1-240321335	2	India	False
S1-432301717	1	India	False
S1-538734790	2	India	False
S1-44225523	2	India	False
S1-303352264	4	US	False
S1-108741096	0	India	False
S1-460885207	1	US	False
S1-358397990	4	US	False
S1-327443904	3	US	True
S1-854751345	2	US	False
S1-980762798	2	India	False
S1-505698709	2	India	False
S1-120911974	1	India	False
S1-446782304	3	India	False
S1-722641712	4	US	False
S1-415258934	1	India	False
S1-4368792	1	US	False
S1-313911321	4	US	False
S1-296726883	1	India	False
S1-293987013	0	US	False
S1-392284215	0	US	False
S1-283561721	2	US	False
S1-905064196	4	US	False
S1-949753624	1	India	False
S1-88252141	0	India	False
S1-145474056	3	US	False
S1-473167989	0	US	False
S1-666178915	0	US	False
S1-321986920	1	US	False
S1-184360093	2	India	False
S1-480861734	3	US	False
S1-862737765	0	India	False
S1-298138202	4	India	False
S1-716439798	1	US	False
S1-695470714	3	US	False
S1-422936298	0	India	True
S1-239144276	2	US	False
S1-371147132	4	US	False
S1-290914204	4	US	False
S1-415109001	2	India	False
S1-504316777	2	US	False
S1-101096752	3	US	False
S1-50745647	0	India	False
S1-424004065	0	India	False
S1-856060069	4	US	False
S1-476876318	4	US	False
S1-258602112	0	India	False
S1-963230939	2	India	False
S1-174861083	0	US	False
S1-631680848	1	US	False
S1-82910026	2	US	False
S1-348215634	4	US	False
S1-680390549	2	India	False
S1-756226112	1	India	False
S1-566849859	3	US	False
S1-646317309	1	US	True
S1-576443240	4	India	False
S1-608006291	3	US	False
S1-892646135	1	US	False
S1-89765061	1	US	True
S1-870200225	0	India	False
S1-578576813	4	US	False
S1-807681611	4	US	False
S1-609930296	0	India	False
S1-936039390	2	US	False
S1-713608097	3	India	False
S1-497150711	4	India	False
S1-359686077	0	India	False
S1-160612646	1	US	False
S1-597935598	3	India	False
S1-377659021	3	US	False
S1-788098093	1	US	False
S1-683837060	2	US	False
S1-911274892	2	US	False
S1-586392560	2	India	False
S1-451139354	3	India	True
S1-181704491	2	US	False
S1-549065145	1	India	False
S1-551366307	0	India	False
S1-309703050	1	India	False
S1-940719188	0	India	False
S1-6314252	1	India	False
S1-173898772	3	India	False
S1-649770418	0	India	False
S1-2371491	0	US	False
S1-970974118	4	US	False
S1-921806970	0	India	False
S1-882643563	2	India	False
S1-875691200	0	US	False
S1-878303018	1	India	False
S1-87909069	1	India	False
S1-393915876	0	US	False
S1-717826583	3	India	False
S1-867866980	4	US	True
S1-266885780	1	US	False
S1-841977854	4	US	False
S1-860100334	2	US	False
S1-338045421	2	US	False
S1-610310518	0	US	False
S1-591332544	3	US	False
S1-632516675	3	India	False
S1-735994605	0	India	False
S1-621039987	1	US	False
S1-548438514	4	India	False
S1-147109857	0	US	False
S1-365482585	3	US	False
S1-60118310	4	US	False
S1-284242863	1	US	False
S1-279093309	3	US	False
S1-531599922	2	US	False
S1-294224606	3	US	False
S1-17895315	2	US	False
S1-530776956	2	India	False
S1-393676449	3	US	False
S1-738722392	2	US	False
S1-363293241	0	US	False
S1-205043055	3	US	False
S1-571733092	0	US	False
S1-117782395	1	India	False
S1-50883162	4	India	False
S1-926457438	0	US	False
S1-345523641	1	India	False
S1-166468861	3	India	False
S1-349265022	1	US	False
S1-554747501	3	US	False
S1-995947234	3	India	False
S1-148936243	4	US	False
S1-294430265	1	US	False
S1-104075849	3	US	False
S1-950178430	4	US	False
S1-233676360	0	US	False
S1-520335539	3	India	False
S1-694054644	3	India	False
S1-734598548	3	US	False
S1-5347031	4	US	False
S1-666804844	1	US	False
S1-632032444	3	India	False
S1-296049993	3	US	False
S1-460555664	1	US	False
S1-255312485	1	US	False
S1-99328853	1	India	False
S1-381778585	4	US	False
S1-916286785	0	US	False
S1-648784420	4	US	False
S1-359539747	4	India	False
S1-952774802	4	US	False
S1-412123464	2	US	False
S1-634942486	2	India	False
S1-627745086	0	US	True
S1-430647123	1	US	False
S1-991748739	1	India	False
S1-618510414	2	India	False
S1-959012886	3	India	True
S1-646594408	3	US	False
S1-317597302	3	India	False
S1-544302890	0	India	False
S1-850388998	3	US	False
S1-330503643	0	India	False
S1-723018957	2	US	False
S1-684533223	1	India	False
S1-969944920	3	India	False
S1-361949637	2	India	False
S1-768569191	4	India	False
S1-989031223	0	US	False
S1-764332051	3	India	False
S1-147610415	4	India	True
S1-866159467	1	India	False
S1-691487791	2	US	False
S1-948077134	4	US	False
S1-630620980	2	US	False
S1-804169315	3	India	False
S1-825791992	2	US	False
S1-791947423	4	US	False
S1-677522672	4	US	False
S1-192038997	4	US	False
S1-908672083	4	India	False
S1-139265939	1	US	False
S1-348611952	3	India	False
S1-960928443	0	US	False
S1-176083684	0	US	False
S1-708383548	4	US	False
S1-711897029	1	US	False
S1-572490041	1	US	False
S1-957240163	2	India	False
S1-439904640	1	US	False
S1-542641409	4	US	False
S1-760139143	3	US	False
S1-574543141	2	US	False
S1-100300033	4	US	False
S1-700722578	1	India	False
S1-21114050	4	India	False
S1-749043821	3	India	False
S1-364374418	3	US	False
S1-501178837	2	US	False
S1-329210644	3	India	False
S1-351987569	1	US	False
S1-446593522	4	India	False
S1-223258081	0	US	False
S1-982880709	3	US	False
S1-303385687	2	India	False
S1-925901227	2	US	False
S1-185572277	3	US	False
S1-588388828	2	India	False
S1-703506971	4	US	False
S1-821456913	2	US	False
S1-538436406	1	US	False
